pk_id,id_own_org
15371868866368036893,10546443563891039482
15371868910227869790,10546443563667385186
15371868988183203906,10546443563750710835
15371869024438767620,10546443563676010708
15371869465557913629,10546443563750076219
15371869543613911077,10546172455191659437
15371869773734400052,10907434497391377896
15371869951799386178,10545724654285899035
15371869987681652793,10546050787360553543
15371870583289602125,10546443563871545719
15371870718035812364,10546172455169049685
15371870785924816909,10907434497369186530
15371871123780194323,10546443563778425238
15371871169091260443,10546443563976294115
15371871272111755302,10546443563682735605
15371871546729619520,10546443563710480930
15371871630573756492,10546443563694233848
15371871761184378906,10907434497480680877
15371871936384651349,10546443563825440817
15371872250709991463,10546443563940236301
15371872354128945182,10546172455230720857
15371872421439135782,10907434497378123875
15371872434047209552,10691192243910145649
15371872741015736324,10546443563825440817
15371872868342222876,10546443563856875867
15371872870007361579,10546443563777468033
15371872964685389839,10691192243948094667
15371873025716707350,10691192243945626781
15371873046193299497,10907434497386189656
15371873205346160691,10546443563825440817
15371873281321787465,10546443563705658258
15371873390424023124,10546443563825440817
15371873492052008972,10545511425554539758
15371873638940729440,10907434497386189656
15371873659798999138,10546443563775712854
15371873701595238484,10546443563825440817
15371873794410991644,10546443563912039927
15371874008173695065,10546443563912039927
15371874044450234395,10546172455229090925
15371874221605048374,10546443563734522437
15371874277171187769,10546443563668560422
15371874422415740985,10546443563825440817
15371874424219291733,10546443563855264261
15371874672744386634,10546443563825440817
15371875173871439963,10546443563825440817
15371875179001077811,10546443564024850441
15371875265563119644,10546443563855264261
15371875276078243895,10546443563911987282
15371875325667496029,10546443563993342173
15371875339798106135,10546172455205507013
15371875888215937062,10546443563697550761
15371876152285126716,10546443563815083852
15371876201345900631,10546443563672670235
15371876423790809148,10691192243945853618
15371876508930990102,10546172455188051083
15371876592712212516,10546443563922779824
15371876602300391477,10546443563844463835
15371877109492408415,10545724654280278694
15371877118522744903,10907434497450848252
15371877229558554679,10907434497459423249
15371877567371993095,10546172455183418054
15371877601517821962,10907434497340643117
15371878143262511153,10546172455150334050
15371878478550978617,10546172455232698621
15371878692653420579,10546443564032385373
15371878991917011026,10907434497341885490
15371879051476127766,10907434497357553403
15371879066755981340,10546172455183418054
15371879252081299554,10545724654281887519
15371879304954699836,10545511425554853047
15371879435288498255,10546172455183418054
15371879458520748117,10546443563672670235
15371879689874366501,10907434497340643117
15371879736535994457,10545724654275259380
15371879831809609741,10546050787357757936
15371880017424338996,10545511425563140988
15371880018170929231,10546172455191737583
15371880127168303194,10546443563809291730
15371880463744421962,10546172455193154152
15371880568023212109,10546443563799823581
15371880608934453327,10545724654297069924
15371880668397101062,10546172455201909380
15371880729784930351,10545724654297069924
15371880735652765721,10546050787357757936
15371880930146832472,10546443563709200476
15371880993271111693,10546172455170828658
15371881267855417374,10907434497303150998
15371881321248903238,10907434497327254423
15371881520730001441,10907434497427067847
15371881754818301979,10546172455234574200
15371881807976910849,10546443563744633269
15371881908157866064,10545360219000180543
15371881979276484646,10546443563765185737
15371882011841060896,10546443563660617672
15371882313558315040,10546443563672670235
15371882314141323263,10546172455200344344
15371882320202096715,10907434497303150998
15371882367882940430,10546443563860869264
15371882387231264857,10546443564005138574
15371882389525549130,10546443563801813225
15371882495821795404,10546172455200344344
15371882560376328194,10546443563655546682
15371882836084707405,10546172455193212580
15371883036266254394,10546172455232272115
15371883045695049797,10691192243916083392
15371883145402044437,10907434497357139522
15371883164129615962,10546172455170617844
15371883190654394406,10546172455193575710
15371883482456313929,10546172455150441079
15371883491385987106,10907434497448051038
15371883780730052677,10545511425563815367
15371883819955183684,10546443564022339102
15371883977740705871,10691192243916083392
15371883998439592016,10546050787360553013
15371884146502717461,10907434497324002811
15371884180900204588,10546172455183418054
15371884220339249229,10691192243931127854
15371884380368724027,10546172455232631335
15371884402183294992,10907434497303150998
15371884534467448915,10546443563925735040
15371884561348747302,10545511425557180457
15371884663308083254,10546443563767885892
15371884666617385007,10546172455207832715
15371884898621120551,10545724654292152354
15371885011535974475,10691192243907926534
15371885110785790023,10691192243933413092
15371885238573654035,10907434497381905958
15371885265572388913,10546443563714031142
15371885534918008879,10545724654292152354
15371885662399680516,10691192243941503778
15371885749553127490,10907434497303150998
15371885771912958041,10546443563807977284
15371885883007488016,10546172455183418054
15371886535540531213,10546172455193180584
15371887091520688175,10546050787360554928
15371887124697632855,10546443563831169791
15371887153374089305,10546443563950409431
15371887316159221844,10546443563924205508
15371887333703995488,10546050787360740129
15371887348727996467,10546050787360552566
15371887432249167960,10907434497429911267
15371887597081124960,10546050787360552566
15371888173231689811,10907434497429911267
15371888205796270176,10546172455191659437
15371888493215145999,10545461672704872675
15371888578598588425,10546443564020691230
15371888612882833467,10546443563968382571
15371888628565332005,10546443563924286831
15371888736438636593,10546443563968382571
15371888758488092716,10546443563950409431
15371888797260242970,10546172455221055673
15371888915363450944,10907434497409392845
15371889013573079133,10545724654290402586
15371889113376542794,10546443564032385373
15371889121366691895,10907434497459002268
15371889197723996230,10691192243954876986
15371889268855197748,10546443563681488581
15371889335704014932,10907434497324002811
15371889505975980074,10546443563681488581
15371889690449858561,10691192243954876986
15371889856594628618,10546443563732804173
15371889913301618715,10907434497429911267
15371890080490770509,10907434497459002268
15371890243632418906,10546443563785756341
15371890326448951313,10546443563681488581
15371890479717212180,10546443564011008403
15371890688551608390,10546172455156189175
15371890731799072767,10691192243916083392
15371890980278034471,10546443563778425238
15371891015967363142,10546443563808432666
15371891224613015638,10546443563782981197
15371891301138096203,10546443563815163937
15371891335824986125,10546443563782297757
15371891357471793232,10546443563775712854
15371891478443909197,10546172455234968632
15371891550262972435,10546443563681488581
15371891734216757249,10546443563688494591
15371891809613565980,10546443563681488581
15371891852919754842,10546172455232696155
15371891873861914691,10546172455192081735
15371891879863967838,10546443563782981197
15371892057199140869,10546172455232696155
15371892060940460081,10907434497393528628
15371892084550193185,10546172455200344344
15371892126082195465,10546443563840102613
15371892525270884380,10546443563782981197
15371892603637260318,10546172455176345203
15371892702765436982,10907434497409392845
15371892705114247205,10546443563802055015
15371892931761852487,10546443563749576974
15371893005598384225,10546443563785756341
15371893027232600127,10546443563710559489
15371893174142291979,10546172455207114307
15371893231428096031,10545435426612258310
15371893307022037032,10546172455169612445
15371893341612466197,10907434497429911267
15371893399581937668,10546443563782981197
15371893483031810121,10907434497331462782
15371893846015266836,10546443563742851763
15371893969331998726,10546443563909411560
15371894038470909981,10907434497294117005
15371894104891908148,10546443563782269950
15371894118263345215,10546172455146356774
15371894351982551087,10546443563656452217
15371894457133752323,10546443564054053138
15371894469326589959,10546443563740346709
15371894623190442060,10546443563881341348
15371894734675042306,10907434497294117005
15371894767264780329,10907434497429911267
15371894836420468785,10907434497376917635
15371894906054299672,10546443563877908433
15371894993937555522,10546443563767885892
15371895324650033180,10546172455164742698
15371895402114637853,10546172455169049685
15371895594809348149,10546443563939926416
15371895730037903406,10691192243930264672
15371895797243240483,10546443563748798594
15371895906106400821,10546172455192881720
15371895912062308373,10546172455184078373
15371895929984573451,10546443563664233268
15371896032501747732,10546443563726957063
15371896057227169828,10546172455192881720
15371896095865102343,10546050787360553543
15371896166140665875,10546172455185136988
15371896185388326979,10546172455223332490
15371896186625646662,10907434497445498317
15371896229394964578,10546443563800868247
15371896320264556606,10546172455191658970
15371896367282704426,10546443563726957063
15371896536631922692,10546443563681488581
15371896554214449200,10546443563773428626
15371896682425929783,10546172455153961033
15371896684124622886,10546443563681488581
15371896899497939006,10546443563887273583
15371896936986632286,10546443563997999479
15371896940484677729,10546172455193191300
15371897076942168097,10546443563681488581
15371897229698715701,10546172455171838025
15371897245146341386,10691192243938609517
15371897286862884945,10546172455154034280
15371897293158535172,10546443563887273583
15371897446867198021,10546172455192031763
15371897585786740832,10546443563865330156
15371897602895302720,10545724654302717179
15371897656611758097,10546443563742851763
15371897753907023938,10546443563929483375
15371897817949851691,10546443563742851763
15371897840511016990,10546443563806894530
15371898108074057730,10546443563891795410
15371898168501395528,10546172455193212580
15371898538996850755,10545511425563138387
15371898667967504403,10691192243946232868
15371899378386133001,10546443563800004199
15371899382098087999,10546172455183418054
15371899399823220802,10546172455215437470
15371899461777281112,10907434497429911267
15371899553984860212,10545724654283269505
15371899572695654434,10907434497416872423
15371899712986730503,10546443563911987282
15371899745421283341,10546172455170828658
15371899856880721942,10546172455159678483
15371899984622444631,10546172455234968632
15371899992629366820,10546172455165408392
15371900119016333403,10546443563663577621
15371900210208890909,10546443563741957967
15371900330312785957,10907434497319604038
15371900692079890448,10546172455193237100
15371900748489089083,10546443563908910328
15371900768051318788,10545724654291472784
15371900830546452572,10691192243946384769
15371901067738533936,10546443564040624942
15371901228095168602,10546172455183772643
15371901264006799447,10546172455172243207
15371901313583472671,10546443563701611081
15371901459016769633,10546443564022507752
15371901536556867601,10546443563995102103
15371901586523607044,10546443564008452717
15371901990745460782,10546443564034462059
15371902160920957021,10546172455230983180
15371902286448091207,10546172455170828658
15371902375560269873,10691192243948650310
15371902443675766785,10546443563913314467
15371902496352034851,10907434497328608146
15371902522314772524,10907434497456298127
15371902536734789642,10546443563972296572
15371902891807793248,10546050787360553543
15371903017272008768,10545724654295549949
15371903039539568734,10546443563749186729
15371903078370435121,10545724654280278694
15371903117373268058,10546443563912039927
15371903179356688385,10546172455230140631
15371903200898633731,10546443563822349194
15371903299921961023,10546443564008452717
15371903454037463071,10546172455175292180
15371903464607113253,10546443563701611081
15371903514695491649,10907434497452706488
15371903528159203354,10546443563709361957
15371903649429114894,10907434497452706488
15371903808028336192,10546172455171800326
15371904059451695148,10546443563956918910
15371904073024458762,10546443564034462059
15371904132294172692,10691192243951595085
15371904244554715163,10907434497340532499
15371904309788725338,10546443564034462059
15371904322627493931,10907434497327254423
15371904447181545515,10546172455199698267
15371904834693287992,10691192243951595085
15371905132354658360,10546172455153828400
15371905159118508063,10546443563775712854
15371905169692348499,10546443563681488581
15371905213107589151,10691192243904305717
15371905341222608964,10546443563956918910
15371905396193153090,10546443563915128177
15371905480809041981,10545511425561500377
15371905555249549354,10546172455207840866
15371905569006870599,10546443563681488581
15371905712850526298,10907434497299877108
15371905835399700508,10546443563698927578
15371905920183357465,10907434497389305795
15371905920875417654,10546443563730865532
15371905973039976507,10691192243961122294
15371906026618019864,10545724654289986191
15371906040727654414,10546443563995102103
15371906081605345288,10546172455193154152
15371906086219075593,10546172455200344344
15371906109656846390,10546443563880911819
15371906129139388501,10546443563705658258
15371906231815950359,10691192243948578686
15371906258873405469,10546443563983353945
15371906459445022798,10546443564044524272
15371906945711661134,10546443563742851763
15371906973507309644,10546172455201909380
15371907327284273227,10546443563744153173
15371907355314806835,10546443563775712854
15371907379025207364,10545724654301537490
15371907489478004793,10546443563710239869
15371907557236990018,10546443563771288154
15371907781221212198,10546172455201909380
15371907917280239679,10546172455166703291
15371907964948500507,10691192243951595085
15371908137913208837,10907434497300916728
15371908268645474394,10545055918000388109
15371908460274831433,10546443563662379795
15371908510497431650,10546443563900893514
15371908612364488740,10546443563881341348
15371908697345286151,10545461672704872675
15371908820020285491,10546172455205507013
15371908878136561724,10546443563682526554
15371908998009769997,10546172455150439270
15371909264788475912,10545511425564120358
15371909411010306122,10546172455228133455
15371909768423727191,10546443563992941670
15371909817941676076,10907434497481219685
15371909896840732770,10546443563815343798
15371909933729632343,10907434497475655784
15371910021474476093,10546443563881341348
15371910099505303606,10546172455175291597
15371910117905719348,10907434497475655784
15371910138579439619,10546172455170828658
15371910192404942922,10545511425565025106
15371910335598485599,10546443563997999479
15371910344184221774,10546172455170828658
15371910352358920251,10907434497426970451
15371910356419006485,10546172455168538913
15371910415667744771,10546443563784038310
15371910504658296902,10546443563771288154
15371910539999502407,10907434497379700859
15371910543342362673,10546443563875510618
15371910562493554715,10546050787360551044
15371910596740042777,10546443563997999479
15371910685646704680,10546443563749224486
15371910761123205179,10546443563771288154
15371910792802783263,10545724654283030221
15371910943067918347,10545724654283030221
15371911049901035571,10546443563909411560
15371911100136214585,10907434497357553403
15371911285012750434,10691192243947194927
15371911310837075975,10546172455208219921
15371911518773895241,10546443563909411560
15371911571584376868,10546443563815343798
15371911795908337722,10691192243947194927
15371911954142650453,10546443563992941670
15371912183592050755,10546172455188413513
15371912210817273933,10907434497299874308
15371912239128829997,10907434497308367075
15371912282992857175,10546443563766866054
15371912350110109718,10546443563702774381
15371912459275259979,10907434497341130633
15371912531924803644,10546443563992941670
15371912540216942684,10546172455171800326
15371912653551231039,10546443563702774381
15371912672475930704,10546443563682468641
15371912739240861696,10546172455162018360
15371912873613779042,10545435426612258310
15371913034628915287,10907434497299874308
15371913107056152654,10546443563710307012
15371913392394657840,10907434497377042464
15371913403182407687,10546443563804839674
15371913443766489125,10546443563793371961
pk_id,id_own_org
14365556958329116542,10545511425556317340
14365556958329621590,10545511425556317340
14365556958330019687,10545511425556317340
14365556958330399359,10545511425556317340
14365556958330966423,10545511425556317340
14365556958331884530,10545511425556317340
14365556958334576370,10545511425556317340
14365556958334691206,10545511425556317340
14365556958337796536,10545511425556317340
14365556958338483795,10545511425556317340
14365556958339193997,10545511425556317340
14365556958341129115,10545511425556317340
14365556958342051510,10545511425556317340
14582097882766592701,10545511425556317340
14582097882781338689,10546443563972438230
14582097882784091705,10546443563821334266
14582097882787127077,10545724654287892555
14582097882796984135,10546443563821334266
14582097882796985118,10546443563821334266
14582097882799729542,10546443563762885388
14582097882805994595,10545511425557180457
14582097882809967183,10546443563972438230
14582097882811348776,10546172455170614289
14582097882813433319,10545511425557180457
14582097882814858549,10545724654287892555
14582097882819572874,10546443563972438230
14582097882819574830,10546443563972438230
14582097882819584179,10546443563972438230
14582097882819589723,10546443563972438230
14582097882819600662,10546443563972438230
14582097882819675228,10546443563972438230
14582097882819982262,10546443563972438230
14582097882820001794,10546443563972438230
14582097882822139458,10545511425557180457
14582097882822308751,10545724654287892555
14582097882822309089,10545724654287892555
15341390424925331530,10546443563971754979
15343190108132139095,10546443563956918910
15344324271958712400,10546443563653743319
15351630658678087687,10545511425557180457
15353074401142689795,10546443563843691933
15353795999231434784,10546172455170614289
15354051243311943737,10545724654287892555
15354514478058229806,10545511425560687304
15354514575072481338,10545511425560687304
15354514689484709964,10545511425560687304
15354514810855284826,10545511425560687304
15354514940207616093,10545511425560687304
15354515017596719103,10545511425560687304
15354516324399243341,10545511425560687304
15354516407077359678,10545511425560687304
15354516498341220410,10545511425560687304
15354516816072331317,10545511425560687304
15354516949577031701,10545511425560687304
15354517345003429971,10545511425560687304
15354517438536409152,10545511425560687304
15354517977638690863,10545511425560687304
15354521690675666977,10545511425560687304
15354521762578620500,10545511425560687304
15354522071002566698,10545511425560687304
15354522130226139229,10545511425560687304
15354522219363487746,10545511425560687304
15354522331036831786,10545511425560687304
15354522448217301078,10545511425560687304
15354522668967714825,10545511425560687304
15354522774278299658,10545511425560687304
15354525140746555473,10545511425560687304
15354525291250765920,10545511425560687304
15354525592095612983,10545511425560687304
15354525717052313693,10545511425560687304
15354525994937536558,10545511425560687304
15354526295220346933,10545511425560687304
15354528937740918867,10545511425560687304
15354529269833326636,10545511425560687304
15355191553261887577,10546172455170614289
15355622559223701562,10907434497318133634
15355894539663495223,10545511425560687304
15355979877555687466,10546443563749214905
15357111827838324833,10691192243946469254
15357419869347831874,10546443563916006723
15357699315682304095,10545511425560687304
15357793434299584566,10546443563922543390
15358141699352223779,10546172455170614289
15358468125330821135,10546172455170614289
15358790840679981063,10546172455170614289
15359186577423126620,10545511425560687304
15359549840929382477,10545511425560687304
15359848442826383385,10546172455170614289
15360622245294690373,10545724654292027135
15360691462178132027,10546443564041059431
15361389355289600021,10545511425560687304
15362417854725017614,10546443563902831534
15362439226088022016,10545511425560687304
15362439586953351235,10545511425560687304
15362439684923908173,10545511425560687304
15362439841132367961,10545511425560687304
15363491420358893583,10546443563740246427
15363563492477030437,10545511425560687304
15363968724709204018,10907434497318133634
15364209064888291400,10545511425557180457
15364247892361535536,10546443563749214905
15364644246753697839,10545511425560687304
15364979652028321883,10546172455171742098
15364987442331443295,10545724654281373534
15364996581673717760,10546172455171742098
15365279240652116012,10545511425560687304
15365288821763661858,10546172455192062599
15365424379735363595,10545511425560687304
15365714258620899366,10545511425560687304
15365758686370783259,10546443563922612006
15366474298579537928,10546443563699417811
15366875271923818506,10546443563692258283
15367584083966218322,10546443563865881244
15368217763864698952,10546443563839620909
15368267869674594322,10546443563922612006
15368601743021625402,10546443563742851763
15368610909576552479,10546443563861020506
15368654109737537634,10546172455148127477
15368999642855428172,10546443563699417811
15369280839334547527,10546443563844463835
15369347582841114638,10546443563878928260
15369367096928555010,10546443563922612006
15369378299516084248,10546443564041059431
15369653786045894681,10546443563971754979
15369695743287808060,10546443563744148004
15369742510435917856,10546443563922612006
15369743280896008230,10546443563865881244
15369748283119427632,10546443564037065362
15369753283145031691,10546443563649843694
15370023886057951277,10546443563692258283
15370090366137061439,10546443563844463835
15370097906480631898,10546443563808005927
15370130205704249388,10546443563667179882
15370434932602097732,10545724654277612499
15370718161666105355,10546172455171742098
15370778134878146570,10546443563744148004
15370834021625942056,10546443563692258283
15370850547921899575,10545511425557180457
15370868916125487103,10546443563667179882
15371090190042980407,10546443563922612006
15371144308396707840,10546443563861020506
15371154983114297425,10545724654277020549
15371164378015518725,10546443563839620909
15371167446245367849,10546172455171742098
15371173869708693571,10546443563922612006
15371176516390015056,10546443563922612006
15371186897548267527,10907434497318133634
15371190142182154284,10546443563922612006
15371190782857896010,10545724654281373534
15371463987023634519,10546443563922612006
15371468673269157898,10546443563663077263
15371537181902426138,10546443563839620909
15371566095043453003,10546443563667179882
15371567094248300616,10546443563667179882
15371568021252399123,10546443563667179882
15371568436488495178,10546443563667179882
15371573801766674493,10546443563667179882
15371575220682940479,10907434497427052694
15371577600614912090,10546443563667179882
15371583249914581087,10546443563925536208
15371605864511234072,10907434497382431669
15371815433229361180,10546172455154375023
15371829063219990578,10691192243937320707
15371833520305528898,10546050787348167228
15371834729447870557,10546172455229392113
15371835030473072687,10546443563806894530
15371843187903615047,10546172455208219921
15371846227788357642,10545511425556317340
15371846719885070338,10545511425556317340
15371847978520203285,10545511425556317340
15371848011453882419,10546443563760964463
15371859447907405855,10907434497384615718
15371862168110686244,10546172455166703291
15371863937456857091,10546172455175292552
15371868056938668071,10546443563667179882
15371871678225244247,10907434497331462782
15371872204908191773,10907434497331462782
15371873977383309381,10546172455166703291
15371876810115571743,10907434497331462782
15371877540352282685,10907434497331462782
15371878620914045007,10907434497331462782
15371880959360159810,10546443563661291102
15371884761492545565,10546050787348167228
15371886566163140668,10546050787348167228
15371887719592550433,10546050787348167228
15371896118644363346,10546443563742851763
15371897799507501090,10546443563958053123
15371901082842226698,10546050787348167228
15371902406900109327,10545724654302717179
15371903105134288965,10546443563710482759
15371909937080881184,10546443563911679092
15371911772302790751,10546443563922612006
15371913355686105141,10546172455230983180
15371913594199400466,10546172455215437470
15371913636922576980,10907434497418953638
15371913706992623668,10546050787360701038
15371913710817824827,10546443563840372687
15371913710998183936,10546443563840372687
15371913765025013823,10546172455193180584
15371913778555834397,10691192243951595085
15371913813355974747,10546443563827118983
15371913891776880656,10546172455162018360
15371914102637121561,10546443563992941670
15371914106068062300,10546443563681488581
15371914179120259151,10691192243933346253
15371914200116944967,10546443563983937313
15371914268169527343,10546172455175380687
15371914272716148776,10546443563709753530
15371914411849605205,10546443563909411560
15371914484524310577,24351585207484580
15371914545249439757,10691192243933346253
15371914644021104662,10546172455148127477
15371914686828175373,10907434497418953638
15371914811998789631,10545724654295852205
15371914851483967528,10691192243933346253
15371914962519777310,10546443563799772137
15371914963832594465,10907434497341593289
15371915271530930249,10907434497422270467
15371915422249050173,10546050787360553543
15371915517099040862,10546172455183418054
15371915536661270618,10691192243946172368
15371915787291906053,10546443563785756341
15371915838248505423,10546172455207840866
15371916126292332641,10546172455183418054
15371916176871444490,10691192243906095488
15371916328927551577,10907434497300916728
15371916556468539439,10546443563702774381
15371916577322623065,10907434497331462782
15371916613192310797,10546443563956918910
15371916743672909907,10546443563909411560
15371916770399014961,10907434497418110637
15371916855363035175,10546172455207840866
15371916979749314583,10545724654273383974
15371916992604856341,10545724654297057784
15371916994337103882,24351585207484580
15371917138700849196,10691192243947194927
15371917227972419610,10546443563992941670
15371917285279195180,10546443563729446930
15371917358599819274,10907434497429911267
15371917782945947740,10545724654289935767
15371917885643477037,10545511425557180523
15371918096231092308,10546443563922500676
15371918110084882467,10546050787360548281
15371918275818610770,10546443563699798193
15371918351236390964,10546443563700162805
15371918371566178352,10546443563802475670
15371918510305366025,10546172455171890636
15371918712772808780,10546443563800868247
15371918839788920834,10907434497379700859
15371918861351837777,10907434497331462782
15371918925004591159,10546443563856874971
15371918925595992154,10546172455210724782
15371918998182617163,10907434497425399193
15371919042650628184,10546443563655572781
15371919052331081792,10907434497451928464
15371919104726323223,10546443563662379795
15371919266802622480,10546172455151212939
15371919402152812544,10691192243924924009
15371919426525913165,10546050787352443334
15371919890659201118,10546172455159740735
15371920105243988059,10546443563993342173
15371920118934196292,10546443563775831604
15371920243882516523,10907434497382431669
15371920301285756986,10545360218999762177
15371920349230846031,10546172455171921184
15371920458538606668,10546443564044180862
15371920512242470921,10907434497313769748
15371920614977753136,10907434497313769748
15371920708015804484,10546172455175293110
15371920967701942344,10907434497317022647
15371921215992160259,10546172455193212580
15371921266667741245,10907434497321070974
15371921298611556371,10545724654290401085
15371921497597726772,10546172455175291216
15371921591705325637,10546050787360737611
15371921701428318215,10546443563877908433
15371921736979243105,10546443563760978861
15371921761239097396,10546443563805157993
15371921931611725823,10546172455234968632
15371921950490284110,10546443563922500676
15371922063388368900,10907434497406178602
15371922081184800784,10546050787358408559
15371922209803132947,10546443563843691933
15371922323053535234,10546443563765086404
15371922384487506008,10907434497331462782
15371922459393577022,10907434497418953638
15371922645876527110,10546443563913312992
15371922723034947667,10546443563730984387
15371922733176770599,10907434497331462782
15371922971325157411,10546443563992941670
15371923061687242785,10546172455200344344
15371923337261404224,10907434497328345245
15371923454605447255,10907434497303656615
15371923552903155802,10546172455221048508
15371923596284842040,10691192243946232868
15371923638471155777,10546443563965818682
15371923656313720838,10907434497369011354
15371923759095140402,10907434497374945139
15371923759095144461,10546172455192644411
15371923813247799342,10546172455232631335
15371923828397629482,10546443563778425238
15371923842880561155,10546443563994549955
15371923933284589609,10907434497435808390
15371923974959194113,10545511425557180330
15371924162138394675,10546172455171916285
15371924209940881505,10907434497327254423
15371924513868537857,10546443564005241631
15371924724405817350,10907434497331462782
15371924943902138447,10546443563694233848
15371925156616261730,10546172455158857907
15371925217190400037,10546172455200154594
15371925527245938713,10546172455171944653
15371925567758716972,10546050787353669424
15371925590508621829,10546443563912039927
15371925611106852897,10907434497312342375
15371925968134398023,10546443563995102103
15371926171394560055,10907434497340532499
15371926230819463182,10907434497409392845
15371926412323770466,24320717914899306
15371926549758533687,10546443563694651137
15371926550496731188,10907434497483525743
15371926672496451622,10546172455183772643
15371926716289175592,10691192243941357725
15371926733951393851,10545724654279952122
15371926804809961516,10545724654283269505
15371926899450241112,10546443563978166345
15371927103721234504,10546443563881341348
15371927134511616035,10545055917999862527
15371927439131336784,10546172455207840866
15371927460098662407,10546172455186071834
15371927482156507141,10546172455188069313
15371927487537795075,10546443563782297757
15371927617766744090,10907434497480593402
15371927701854150714,10546443563970798114
15371927711102586908,10545360218999762177
15371927718291624017,10546443563699903605
15371927907391823928,10546172455162018360
15371927919676936202,10546050787360551631
15371928381469810731,10907434497312342375
15371928446213087265,10907434497424291076
15371928492111355983,10907434497313769748
15371928625758658639,10907434497424291076
15371928706759053332,10546443563981317548
15371928876229906490,10546172455162018360
15371929175153758256,10546172455193167259
15371929175631908931,10691192243946469254
15371929236197662768,10691192243934098451
15371929284604121177,10546443563673622481
15371929296180400148,10546172455230720857
15371929337490100273,10546443563775712854
15371929505287430168,10546443563978166345
15371929608907706399,10546443563922500676
15371929789485076575,10691192243933065055
15371929807587692632,10546443563897318077
15371929840777220188,10907434497317984995
15371929927066636313,10546443563874032009
15371929984683790384,10907434497427252622
15371930117584506943,10546443563827515924
15371930268415877182,10546172455150441245
15371930368450027600,10546443563922500676
15371930557525053444,10907434497368944087
15371930579863916606,10907434497431417465
15371930820449198148,10546443563888929806
15371930940980912210,10546172455166282238
15371931254152814619,10546172455190230861
15371931254970699808,10546443563761639393
15371931313045033042,10546443563775712854
15371931322008260704,10546443563761639393
15371931362277773397,10546172455170793243
15371931682269618262,10546172455150441245
15371931699726311492,10546443563678352940
15371931985006092341,10546443564026274331
15371932037975953503,10546172455171800326
15371932105428754521,10691192243918869113
15371932485717909515,10546172455192031763
15371932650012991494,10546172455159678483
15371932799569289267,10546443563804361465
15371932939910701149,10691192243947194927
15371932983103643735,10545511425557180330
15371933153912479802,10546443563846820959
15371933180391116878,10691192243917239046
15371933204923600907,10546172455150441245
15371933287152934968,10546443563796251490
15371933328764620872,10546172455192062599
15371933481865105484,10691192243947194927
15371933531903156243,10545511425557180330
15371933888238641202,10546443563897318077
15371934333057159221,10691192243963971041
15371934334118322214,10691192243948048150
15371934469221048370,10691192243947194927
15371934553060991070,10907434497321745158
15371934654592507963,10546443563662379795
15371934811262345228,10907434497471838271
15371934832468746321,10546443563772297553
15371935016649023525,10546172455193191300
15371935033057136721,10545724654280546466
15371935094885376064,10546443563746627359
15371935161230876717,10546443563855264261
15371935339442655244,10546172455193191300
15371935702132510772,10546443563802055015
15371935749377151026,10907434497419763304
15371935784307314741,10691192243946133901
15371935800065314852,10907434497466312752
15371936076990046240,10546443563782297757
15371936285748944978,10546443563767788934
15371936372822695938,10546443563702944992
15371936648740786267,10907434497487757638
15371936666839212037,10546443564047085612
15371936674019856476,10546443563702944992
15371936694110572545,10546443563908557656
15371936803913261066,10546443563667385186
15371937069987319850,10691192243947760212
15371937250048790619,10546443563661429704
15371937261465686062,10546443563749562758
15371937447072030778,10546172455191659437
15371937472497897491,10546443563897041616
15371937806129614890,10546443564033481810
15371937905345876057,10546172455221023764
15371938038817022042,10546172455221023764
15371938103849705485,10546443563784600123
15371938220191305728,10546443563775712854
15371938358271987727,10545724654292003561
15371938407194349577,10546172455172242437
15371938411493515337,10907434497443309813
15371938542234161231,10546172455172243207
15371938554968068145,10546172455176164830
15371938605027086388,10546443563965571021
15371938812125040708,10546443563682473733
15371938959810678852,10545360219000384797
15371939007437000794,10546443564043562966
15371939033861115980,10546443563667385186
15371939115125760083,10907434497417344839
15371939169085476905,10546443563922531894
15371939184793145442,10546172455199700919
15371939525341274124,10546443563897041616
15371939798335938646,10546443563667385186
15371939877134327854,10546443563672094095
15371940016401993783,10546443563856875867
15371940201857343533,10907434497472870847
15371940338428071947,10546443563867052549
15371940372582289417,10545724654273600931
15371940686182014977,10546443564026274331
15371940747959918664,10545055918001142233
15371940838691098650,10545724654273600931
15371941088004726834,10907434497381068980
15371941198986010700,10545724654273600931
15371941400199352355,10546172455191659437
15371941419618983991,10546172455150438679
15371941535813783563,10546050787360553013
15371941974080806997,10546443564028846679
15371942060047257655,10545511425563139362
15371942156759523357,10691192243916416683
15371942246073028681,10907434497418110637
15371942362783731771,10907434497452803447
15371942400385667140,10545055918001142233
15371942419511693329,10546172455191659437
15371942433617141788,10907434497378123875
15371942850539343899,10691192243947186312
15371943264445849603,10545724654289986191
15371943436810772569,10691192243910524497
15371943466258980908,10546443563925536208
15371944002915979362,10545055918001142233
15371944009287127093,10546443563732917786
15371944023849750608,10546443563857246020
15371944138509443135,10546443563719011731
15371944290729119762,10546050787360737611
15371944426796535831,10907434497435607064
15371944572099809365,10546172455229559631
15371944620023930945,10546443563719011731
15371944628890685442,10545055918001142233
15371944629280759882,10546443563857246020
15371944808859881535,10546172455229559631
15371944820511662169,10545055918001142233
15371944926942122079,10546443563688461506
