pk_id,id_source_bill,id_own_org
10907434497488953496,15371850586727174154,10546443563982352352
10907434497488953745,15371850659901005829,10546443563773850750
10907434497488954574,15371850875718914082,10545511425559926764
10907434497488954778,15371850936934781023,10546443563808432666
10907434497488954736,15371850922573488133,10907434497378123875
10907434497488954989,15371851000264581195,10907434497422270467
10907434497488955418,15371851123946217552,10546172455165507935
10907434497488955710,15371851220230655999,10546443563897386298
10907434497488955841,15371851266342834250,10546443563965818682
10907434497488955898,15371851284894240805,10546172455223782160
10907434497488956019,15371851322206769172,10546443563808432666
10907434497488956507,15371851488351539224,10546172455170828658
10907434497488956872,15371851592693243942,10546443563808432666
10907434497488956987,15371851620514058244,10545724654287697880
10907434497488957003,15371851615145349163,10907434497423258089
10907434497488957694,15371851820141957153,10546443564017272451
10907434497488958142,15371851950417043525,10546172455196256654
10907434497488958976,15371852183314157615,10546443563812175575
10907434497488959500,15371852357633626136,10546443563796251490
10907434497488960052,15371852530556391447,10546172455169481770
10907434497488960337,15371852614283092018,10546443563809198013
10907434497488961006,15371852808168988722,10546443563808432666
10907434497488960992,15356644881237860448,10546443563740246427
10907434497488961833,15364966528554426377,10546443563740246427
10907434497488959916,15371851662624874569,10907434497396443409
pk_id,id_source_bill,id_own_org
10546443564032585221,14582097882781554001,10545511425556317340
10907434497488964196,15371853785303404606,10546443563754297618
10907434497488964471,15371853868862328836,10546050787360552116
10907434497374049865,14582097882812651541,10545511425556317340
10907434497488966091,15371854336053272657,10546443563879656868
10907434497488966794,15371854525161857091,10546443563724403247
10907434497488854814,15371826334904934487,10546443563879656868
10907434497488966834,15371854531755298867,10546443563669109571
10907434497488967382,15371854742552629315,10546172455146356774
10907434497488743395,15371804542781935663,10546443563741379559
10907434497488969370,15371855369970180113,10545724654285290048
10907434497488970323,15371855707146080268,10546443563901738492
10907434497488972980,15371856702089515047,10546443563772039882
10907434497488973337,15371856841785004124,10546443563795541943
10907434497488973918,15371857052632666122,10546172455158689121
10907434497488974606,15371857279213162580,10907434497431417465
10907434497488974687,15371857306593579024,10546172455160137514
10907434497488974961,15371857412147433512,10546172455168538913
10907434497488975366,15371857575322636310,10691192243946172146
10907434497488976039,15371857814569934850,10545724654274409753
10907434497488976375,15371857882362466334,10546050787353665736
10907434497488976475,15371857987933102159,10546443563879955386
10907434497488971432,15371856031659384910,10546443563687316569
10907434497488976672,15371857813471027264,10546443563687316569
10907434497488977022,15371858178568413233,10546443563960461203
10907434497488977230,15371858241264865291,10546050787353665736
10907434497488978085,15371858537349173319,10907434497417972272
10907434497488978840,15371858780203573302,10546172455185136988
10907434497488979317,15371858960801910797,10546172455192883333
10907434497488980094,15371859220823593058,10546443563673988449
10907434497488980121,15371859211445129265,10546172455184078373
10907434497488981339,15371859615255945222,10545724654297069924
10907434497488981727,15371859748240547873,10545724654297069924
10907434497488981734,15371859750719381503,10546172455158689121
10907434497488981550,15371859686181621774,10546443563919537350
10907434497488981899,15371859803164958810,10546172455171921184
10907434497488981764,15371859758805999663,10546443563729996319
10907434497488983022,15371860195034587173,10546443563709746550
10907434497488983697,15371860413671071799,10546172455171730015
10907434497488983930,15371860485846654984,10545724654287107043
10907434497488985652,15371861020255506476,10546443563791556099
10907434497488965157,15371835716216606719,10546443563659393388
10907434497488986735,15371847222987640884,10546050787359138211
10907434497488987139,15371861556631494727,10546443563673988449
10907434497488988389,15371861943098859599,10546443563815902933
10907434497488988842,15371862115925151772,10546443564044180862
10907434497488988932,15371862124678664238,10907434497356680805
10907434497488989766,15371862419106222118,10545055918000107075
10907434497488990030,15371862485313314870,10546443563722160764
10907434497488990336,15371862614200078427,10546172455190582875
10907434497488991076,15371862861206835199,10545055918000201479
10907434497488991427,15371862984204800008,10546443563726964327
10907434497488992438,15371863309796040771,10907434497479667306
10907434497488992816,15371863435881009237,10545055918000107075
10907434497488993153,15371863535424425994,10546172455221470684
10907434497488993175,15371863551908040787,10545055918000107075
10907434497488994130,15371863858390028307,10907434497321070974
10907434497488993723,15371863731453616134,10546443563726964327
10907434497488995382,15371864235680260177,10907434497458623347
10907434497488995764,15371864344384032767,10907434497439419319
10907434497488996790,15371863173892198409,10907434497331462782
10907434497488997004,15371184693957414999,10546050787360555382
10907434497488997102,15371864744524828758,10545055918000107075
10907434497488997279,15371863588436238414,10907434497331462782
10907434497488997544,15371863901289373717,10907434497331462782
10907434497488997795,15371864351212363806,10907434497331462782
10907434497488997843,15371864974376882260,10546443563795541943
10907434497488998159,15371865062155280409,10546443563992941670
10907434497488998469,15371865162097156096,10546172455164742698
10907434497488998698,15371865227398271024,10545055918000107075
10907434497488998741,15371865242346770491,10546443563794898639
10907434497488998789,15371865245169541158,10546443563845273979
10907434497488999819,15371865589077299205,10546443563655572781
10907434497489001907,15371866208269815833,10546172455175293476
10907434497489003529,15371866657463001118,10546443563740246427
10907434497447985990,15353057584638644246,10907434497389440455
10907434497485473446,15370065666770001998,10546443563742851763
10907434497471845002,15363546173700886623,10546443563742851763
10907434497489005239,15371867139019431970,10546443563778834369
10907434497489004569,15371866946253410345,10546443563675814860
10907434497489005462,15371867199304163371,10546172455175293476
10907434497489005486,15368553455018893375,10546172455184878185
10907434497489005868,15371867318925709381,10546443563920949564
10907434497489006239,15371867420004241457,10691192243931443340
10907434497488848566,15371824828017336393,10907434497473120734
10907434497489007152,15371867681292603399,10545511425556432338
10907434497489007402,15371867756613918802,10546443563967752501
10907434497489007676,15371867824096075829,10545055917999995247
10907434497489007787,15371867856333496401,10546172455157780717
10907434497462219104,15358853157450997813,10907434497389440455
10907434497462216193,15358852488904101917,10907434497389440455
10907434497464646666,15359949621476515889,10546443563742851763
10907434497450132823,15353820257340936284,10907434497389440455
10907434497471663820,15363496871733551170,10546443563742851763
10907434497477768212,15366402790377181266,10546443563742851763
10907434497455269281,15356267011193753686,10546443563742851763
10907434497455271817,15356318351748026429,10546443563742851763
10907434497459059218,15357714742483411011,10546443563742851763
10907434497489010715,15371868671462920290,10691192243931443340
10907434497489010885,15371868715385671718,10546172455174347056
10907434497489010974,15371802934136328270,10546172455158689121
10907434497459056913,15357714077296156740,10546443563742851763
10907434497462752674,15359164796872216668,10546443563742851763
10907434497489011367,15371868866368036893,10546443563891039482
10907434497489011509,15371868910227869790,10546443563667385186
10907434497456211240,15356677831316791320,10546443563742851763
10907434497489011895,15371869024438767620,10546443563676010708
10907434497454573448,15355957280319266827,10546443563742851763
10907434497489011800,15371868988183203906,10546443563750710835
10907434497489013765,15371869465557913629,10546443563750076219
10907434497489014073,15371869543613911077,10546172455191659437
10907434497465792921,15359610515135455280,10546443563742851763
10907434497467967472,15361696740520546332,10546443563742851763
10907434497467983560,15361700841081851971,10546443563742851763
10907434497471791273,15363531841709596707,10546443563742851763
10907434497472841083,15363966666560036901,10546443563742851763
10907434497472841739,15363966817743720501,10546443563742851763
10907434497462752802,15359163359274520614,10546443563742851763
10907434497489014885,15371869773734400052,10907434497391377896
10907434497489015535,15371869951799386178,10545724654285899035
10907434497489015673,15371869987681652793,10546050787360553543
10907434497476906453,15366010336255729738,10546172455192946451
10907434497489017721,15371870583289602125,10546443563871545719
10907434497489018518,15371870785924816909,10907434497369186530
10907434497489018737,15371134258835935300,10546172455180328891
10907434497462592076,15359126108813451305,10546443564027518391
10907434497489019667,15371871123780194323,10546443563778425238
10907434497489019803,15371871169091260443,10546443563976294115
10907434497476587787,15365741503251009600,10546443564027518391
10907434497489020139,15371871272111755302,10546443563682735605
10907434497448455796,15353328547020201989,10546172455148127477
10907434497489021074,15371871546729619520,10546443563710480930
10907434497461036565,15358477549218877499,10546443563742851763
10907434497462565773,15359117896009703425,10546443563742851763
10907434497489021828,15371871761184378906,10907434497480680877
10907434497489022236,15371871630573756492,10546443563694233848
10907434497489022419,15371871936384651349,10546443563825440817
10907434497489023635,15371872250709991463,10546443563940236301
10907434497489023928,15371872354128945182,10546172455230720857
10907434497489024166,15371872421439135782,10907434497378123875
10907434497489024207,15371872434047209552,10691192243910145649
10907434497489018797,15371863018577125439,10546443564003819135
10907434497489025646,15371872870007361579,10546443563777468033
10907434497489025638,15371872868342222876,10546443563856875867
10907434497489025982,15371872964685389839,10691192243948094667
10907434497489026297,15371873046193299497,10907434497386189656
10907434497489026245,15371873025716707350,10691192243945626781
10691192243914728211,14582097882789045162,10546443563704418920
10907434497489027217,15371873281321787465,10546443563705658258
10907434497458859560,15357665987319095365,10545511425556317340
10907434497466820865,15361041068158144607,10545511425556317340
10907434497477702333,15366388207411318830,10545511425556317340
10907434497489028567,15371873638940729440,10907434497386189656
10907434497489028647,15371873659798999138,10546443563775712854
10907434497489029138,15371873794410991644,10546443563912039927
10907434497432725183,15346205118773125179,10545511425556317340
10907434497461126817,15358498739929014345,10545511425556317340
10907434497489029869,15371874008173695065,10546443563912039927
10907434497325927142,14582097882804691646,10545511425559926764
10907434497489030009,15371874044450234395,10546172455229090925
10546443563927417532,14582097882763016296,10545511425556317340
10907434497489030677,15371874221605048374,10546443563734522437
10907434497489030913,15371874277171187769,10546443563668560422
10907434497475543639,15365302649628975180,10546172455170614289
10907434497489033819,15371874672744386634,10546443563825440817
10907434497489034282,15371875179001077811,10546443564024850441
10907434497489034634,15371875265563119644,10546443563855264261
10907434497489034665,15371875276078243895,10546443563911987282
10907434497489034862,15371875325667496029,10546443563993342173
10907434497489034923,15371875339798106135,10546172455205507013
10907434497489035591,15371875173871439963,10546443563825440817
10907434497489037575,15371875888215937062,10546443563697550761
10907434497475552900,15365304727571062790,10546172455170614289
10907434497476607944,15365746481088745549,10546172455170614289
10907434497484885762,15369735137419911185,10546172455170614289
10907434497489038891,15371876152285126716,10546443563815083852
10907434497489039055,15371876201345900631,10546443563672670235
10907434497489040040,15371876423790809148,10691192243945853618
10907434497489040320,15371876508930990102,10546172455188051083
10907434497489040590,15371876577809846294,10546172455150580339
10907434497489040629,15371876592712212516,10546443563922779824
10907434497489040682,15371876602300391477,10546443563844463835
10907434497489042787,15371877118522744903,10907434497450848252
10907434497489042789,15371877109492408415,10545724654280278694
10907434497489044551,15371877601517821962,10907434497340643117
10907434497489044378,15371877567371993095,10546172455183418054
10907434497478737216,15366786475433709589,10907434497443621603
10907434497489043209,15371877229558554679,10907434497459423249
10907434497489046751,15371878143262511153,10546172455150334050
10907434497488850800,15371825345321816072,10546172455184457713
10907434497489048199,15371878478550978617,10546172455232698621
10907434497489049105,15371878692653420579,10546443564032385373
10907434497489049292,15371878512059273229,10546172455169481770
10907434497489050609,15371879051476127766,10907434497357553403
10907434497489050717,15371879066755981340,10546172455183418054
10907434497489050325,15371878991917011026,10907434497341885490
10907434497489051345,15371879252081299554,10545724654281887519
10907434497489051535,15371879304954699836,10545511425554853047
10907434497489052111,15371879435288498255,10546172455183418054
10907434497489052128,15371879458520748117,10546443563672670235
10907434497489053083,15371879689874366501,10907434497340643117
10907434497489053241,15371879736535994457,10545724654275259380
10907434497489003954,15371866756326940707,10907434497479667306
10907434497489053686,15371879831809609741,10546050787357757936
10907434497489054464,15371880017424338996,10545511425563140988
10907434497489054571,15371880018170929231,10546172455191737583
10907434497489054942,15371880127168303194,10546443563809291730
10907434497484890210,15369736005884104796,10546172455170614289
10907434497489056285,15371880463744421962,10546172455193154152
10907434497489056712,15371880568023212109,10546443563799823581
10907434497489056866,15371880608934453327,10545724654297069924
10907434497489057088,15371880668397101062,10546172455201909380
10907434497489057384,15371880735652765721,10546050787357757936
10907434497489058459,15371880930146832472,10546443563709200476
10907434497489058676,15371880993271111693,10546172455170828658
10907434497489059802,15371881267855417374,10907434497303150998
10907434497489060001,15371881321248903238,10907434497327254423
10907434497489060856,15371881520730001441,10907434497427067847
10907434497472490325,15363889682702196762,10546172455192946451
10907434497489061905,15371881754818301979,10546172455234574200
10907434497489062122,15371881807976910849,10546443563744633269
10907434497489062925,15371881979276484646,10546443563765185737
10907434497489063069,15371882011841060896,10546443563660617672
10907434497489062584,15371881908157866064,10545435426612134896
10907434497489064282,15371882313558315040,10546443563672649259
10907434497489064310,15371882320202096715,10907434497303150998
10907434497489064286,15371882314141323263,10546172455200344344
10907434497489064576,15371882387231264857,10546443564005138574
10907434497489064590,15371882389525549130,10546443563801813225
10907434497489064495,15371882367882940430,10546443563860869264
10907434497489065021,15371882495821795404,10546172455200344344
10907434497489066665,15371882836084707405,10546172455193212580
10907434497479767032,15367476185357410305,10546172455150441079
10907434497479251407,15367139930857852957,10546443563925564033
10907434497489067483,15371883036266254394,10546172455232272115
10907434497489068217,15371883145402044437,10907434497357139522
10907434497489067840,15371882560376328194,10546443563655546682
10907434497489068263,15371883164129615962,10546172455170617844
10907434497489069005,15371883190654394406,10546172455193575710
10907434497489070114,15371883491385987106,10907434497448051038
10907434497489070030,15371883482456313929,10546172455150441079
10907434497489071478,15371883819955183684,10546443564022339102
10907434497487619152,15371151394702676001,10546443563700222838
10907434497489071823,15371883780730052677,10545511425563815367
10907434497489072146,15371883998439592016,10546050787360553013
10907434497489072969,15371884180900204588,10546172455183418054
10907434497489073121,15371884220339249229,10691192243931127854
10907434497489073784,15371884380368724027,10546172455232631335
10907434497489073878,15371884402183294992,10907434497303150998
10907434497489074388,15371884534467448915,10546443563925735040
10907434497489074490,15371884561348747302,10545511425557180457
10907434497489074931,15371884666617385007,10546172455207832715
10907434497489074944,15371884663308083254,10546443563767885892
10907434497489076361,15371885011535974475,10691192243907926534
10907434497489077344,15371885238573654035,10907434497381905958
10907434497489077464,15371885265572388913,10546443563714031142
10907434497489079291,15371885662399680516,10691192243941503778
10907434497489079695,15371885749553127490,10907434497303150998
10907434497489079792,15371885771912958041,10546443563807977284
10907434497489083662,15371886535540531213,10546172455193180584
10907434497480226802,15367583363397378143,10691192243945853618
10907434497488381764,15371525841976610890,10691192243945853618
10907434497489086077,15371887124697632855,10546443563831169791
10907434497489086196,15371887153374089305,10546443563950409431
10907434497489085950,15371887091520688175,10546050787360554928
10907434497489086978,15371887316159221844,10546443563924205508
10907434497489087064,15371887333703995488,10546050787360740129
10907434497489087138,15371887348727996467,10546050787360552566
10907434497489087613,15371887432249167960,10907434497429911267
10907434497489088253,15371887597081124960,10546050787360552566
10907434497489090833,15371888173231689811,10907434497429911267
10907434497489090943,15371888205796270176,10546172455191659437
10907434497488896651,15371835838279245922,10546443563922606250
10907434497488906442,15371838110031728731,10546443563922606250
10907434497466467239,15360957411259113491,10546172455185136988
10907434497489092583,15371888628565332005,10546443563924286831
10907434497489092529,15371888612882833467,10546443563968382571
10907434497489092473,15371888578598588425,10546443564020691230
10907434497489092990,15371888736438636593,10546443563968382571
10907434497489093080,15371888758488092716,10546443563950409431
10907434497489093318,15371888797260242970,10546172455221055673
10907434497489093834,15371888915363450944,10907434497409392845
10907434497489094265,15371889013573079133,10545724654290402586
10907434497489094742,15371889121366691895,10907434497459002268
10907434497489094720,15371889113376542794,10546443564032385373
10907434497489095046,15371889197723996230,10691192243954876986
10907434497489095351,15371889268855197748,10546443563681488581
10907434497489095645,15371889335704014932,10907434497324002811
10907434497489096330,15371889505975980074,10546443563681488581
10907434497489080648,15371885883007488016,10546172455183418054
10907434497489097764,15371889856594628618,10546443563732804173
10907434497489098317,15371889913301618715,10907434497429911267
10907434497473211572,15364253095735386204,10546443563934899789
10907434497489098774,15371890080490770509,10907434497459002268
10907434497489100067,15371890326448951313,10546443563681488581
10907434497488399964,15371530053766664217,10546443563807877501
10907434497489099764,15371890243632418906,10546443563785756341
10907434497489100663,15371890479717212180,10546443564011008403
10907434497489101422,15371890688551608390,10546172455156189175
10907434497489101565,15371890731799072767,10691192243916083392
10907434497489101876,15371849371314348112,10907434497327254423
10907434497489102545,15371890980278034471,10546443563778425238
10907434497489102672,15371891015967363142,10546443563808432666
10907434497489104233,15371891301138096203,10546443563815163937
10907434497489104340,15371891335824986125,10546443563782297757
10907434497489104922,15371891478443909197,10546172455234968632
10907434497489105230,15371891550262972435,10546443563681488581
10907434497489106000,15371891734216757249,10546443563688494591
10907434497489106297,15371891809613565980,10546443563681488581
10907434497489106529,15371891852919754842,10546443564039205125
10907434497489106644,15371891879863967838,10546443563782981197
10907434497489106613,15371891873861914691,10546172455192081735
10907434497466934597,15361064869382119464,10546443563853738705
10907434497489107479,15371892057199140869,10546443564039205125
10907434497489107500,15371892060940460081,10907434497393528628
10907434497489107601,15371892084550193185,10546172455200344344
10907434497489107787,15371892126082195465,10546172455158857907
10907434497488809678,15371816060042928201,10546443563797839815
10907434497475932831,15364582944794529843,10691192243916083392
10907434497489109569,15371892525270884380,10546443563782981197
10907434497477007865,15365298924940222553,10691192243916083392
10907434497477007914,15366025373305331717,10691192243916083392
10907434497477008069,15366025958066806875,10691192243916083392
10907434497489109946,15371892603637260318,10546172455176345203
10907434497489110269,15371892702765436982,10907434497409392845
10907434497489110346,15371892705114247205,10546443563802055015
10907434497489110516,15368566865618063378,10691192243916083392
10907434497489111172,15371892931761852487,10546443563749576974
10907434497489111536,15371893005598384225,10546443563785756341
10907434497489111583,15371893027232600127,10546443563710559489
10907434497489112230,15371893174142291979,10546172455207114307
10907434497489072831,15371884146502717461,10907434497324002811
10907434497489112484,15371893231428096031,10545435426612258310
10907434497489112778,15371893307022037032,10546172455169612445
10907434497489112991,15371893341612466197,10907434497429911267
10907434497489113728,15371893483031810121,10907434497331462782
10907434497489115200,15371893846015266836,10546443563742851763
10907434497489115994,15371893969331998726,10546443563909411560
10907434497489116262,15371894038470909981,10546443563709507329
10907434497489116519,15371894104891908148,10546443563782269950
10907434497489116574,15371894118263345215,10546172455146356774
10907434497480748039,15367901485757161520,10546443563971754979
10907434497489117852,15371894351982551087,10546443563656452217
10907434497489118322,15371894457133752323,10546443564054053138
10907434497489118326,15371894469326589959,10546443563740346709
10907434497489118971,15371894623190442060,10546443563881341348
10907434497489119704,15371891357471793232,10546443563775712854
10907434497489119746,15371894767264780329,10907434497429911267
10907434497489119895,15371894836420468785,10907434497376917635
10907434497489120543,15371104538656296997,10907434497343767047
10907434497489120610,15371894993937555522,10546443563767885892
10907434497489121405,15371894906054299672,10546443563877908433
10907434497489121577,15370832963805696097,10546443563839620909
10907434497489122093,15371895324650033180,10546172455164742698
10907434497489123208,15371895594809348149,10546443563939926416
10907434497489123834,15371895730037903406,10691192243930264672
10907434497489124281,15371895797243240483,10546443563748798594
10907434497489124717,15371895906106400821,10546172455192881720
10907434497489124778,15371895912062308373,10546172455184078373
10907434497489124813,15371895929984573451,10546443563664233268
10907434497485267661,15370016065878810715,10546443563956918910
10907434497489125292,15371896032501747732,10546443563726957063
10907434497489125339,15371896057227169828,10546172455192881720
10907434497469305420,15362384087314653254,10546443563971754979
10907434497489125598,15371896095865102343,10546050787360553543
10907434497489125959,15371896185388326979,10546172455223332490
10907434497489125969,15371896186625646662,10907434497445498317
10907434497489126134,15371896229394964578,10546443563800868247
10907434497489126558,15371896320264556606,10546172455191658970
10907434497489127501,15371896536631922692,10546443563681488581
10907434497489127400,15371896367282704426,10546443563726957063
10907434497489127567,15371896554214449200,10546443563773428626
10907434497489128101,15371896684124622886,10546443563681488581
10907434497489128096,15371896682425929783,10546172455153961033
10907434497489128963,15371896899497939006,10546443563887273583
10907434497489129144,15371896936986632286,10546443563997999479
10907434497489129167,15371896940484677729,10546172455193191300
10907434497489129765,15371897076942168097,10546443563681488581
10907434497489130180,15369766663725568001,10546050787351429214
10907434497489130591,15371897245146341386,10691192243938609517
10907434497489130533,15371897229698715701,10546172455171838025
10907434497489130775,15371897293158535172,10546443563887273583
10907434497489130751,15371897286862884945,10546172455154034280
10907434497489131489,15371897446867198021,10546172455192031763
10907434497489132114,15371897585786740832,10546443563949376973
10907434497489132474,15371897656611758097,10546443563742851763
10907434497489132205,15371897602895302720,10545724654302717179
10907434497488963296,15371853506264752149,10546443563936357653
10907434497489132890,15371897753907023938,10546443563929483375
10907434497489133105,15371897817949851691,10546443563742851763
10907434497489133263,15371897840511016990,10546443563806894530
10907434497489134391,15371898108074057730,10546443563745824546
10907434497489134643,15371898168501395528,10546172455193212580
10907434497488302525,15371507282978328607,10545724654273600931
10907434497489136469,15371898538996850755,10545511425563138387
10907434497473084721,15364222331580899332,10546172455160608323
10907434497489136962,15371898667967504403,10691192243946232868
10907434497489137437,15371530262873694222,10546443563841224594
10907434497488758454,15371808888387067998,10546443563936357653
10907434497453754797,15355559901531263066,10545724654281373534
10907434497489139913,15371899378386133001,10546443563800004199
10907434497489139891,15371899382098087999,10546172455183418054
10907434497453754305,15355559756211216448,10545724654281373534
10907434497489140022,15371899399823220802,10546172455215437470
10907434497489140304,15371899461777281112,10907434497429911267
10907434497489140659,15371899553984860212,10545724654283269505
10907434497489140761,15371899572695654434,10907434497416872423
10907434497489141477,15371899745421283341,10546172455170828658
10907434497489141975,15371899856880721942,10546172455159678483
10907434497489142426,15371899712986730503,10546443563911987282
10907434497489142517,15371899984622444631,10546172455234968632
10907434497489142558,15371899992629366820,10546172455165408392
10907434497489142630,15371891224613015638,10546443563782981197
10907434497489143075,15371900119016333403,10546443563663577621
10907434497463646448,15359527229130330124,10546443563994816513
10907434497489143389,15371893399581937668,10546443563782981197
10907434497489143746,15371900210208890909,10546443563741957967
10907434497488425937,15371533490482892824,10546443563925598072
10907434497489145753,15371900692079890448,10546172455193237100
10907434497489145981,15371900748489089083,10546443563908910328
10907434497489146071,15371900768051318788,10545724654291472784
10907434497489144266,15371900330312785957,10907434497319604038
10907434497454908857,15356224175270318132,10546443563994816513
10907434497460139906,15358090138567626811,10546443563994816513
10907434497489146362,15371900830546452572,10907434497324002811
10907434497489147388,15371901067738533936,10546443564040624942
10907434497457500149,15357048852926484523,10546443563994816513
10907434497470994857,15363160791972892675,10546443563994816513
10907434497489148102,15371901228095168602,10546172455183772643
10907434497486830794,15370770079591489541,10907434497452706488
10907434497489148224,15371901264006799447,10546172455172243207
10907434497489148434,15371901313583472671,10546443563701611081
10907434497489149027,15371901459016769633,10546443564022507752
10907434497489149337,15371901536556867601,10546443563995102103
10907434497472942842,15364188970858635313,10546443563994816513
10907434497472943827,15364189431531622454,10546443563994816513
10907434497489149575,15371901586523607044,10546443564008452717
10907434497485347896,15370034563040464906,10546443563802379133
10907434497489076803,15371885110785790023,10691192243933413092
10907434497472914426,15364019753895125058,10546443563865881244
10907434497489151303,15371901990745460782,10546443564034462059
10907434497443256682,15350548873768652831,10546443563994816513
10907434497430909740,15345396723937763351,10546443563994816513
10907434497452805466,15355186884850536508,10546443563994816513
10907434497489152119,15371902160920957021,10546172455230983180
10907434497489151520,15366095800149004359,10545724654281373534
10907434497489151595,15366090436678574174,10545724654281373534
10907434497489151687,15366090211020824673,10545724654281373534
10907434497489152616,15371902286448091207,10546172455170828658
10907434497489153021,15371902375560269873,10691192243948650310
10907434497471601146,15363482366660104259,10546443563994816513
10907434497489153615,15371902443675766785,10546443563913314467
10907434497489153889,15371902522314772524,10907434497456298127
10907434497489153822,15371902496352034851,10907434497328608146
10907434497489153980,15371902536734789642,10546443563972296572
10907434497489125920,15371896166140665875,10546172455185136988
10907434497489155874,15371902891807793248,10546050787360553543
10907434497489156436,15371903039539568734,10546443563749186729
10907434497489156644,15371903078370435121,10545724654280278694
10907434497489156784,15371903117373268058,10546443563912039927
10907434497489157172,15371903200898633731,10546443563822349194
10907434497489157100,15371903179356688385,10546172455230140631
10907434497485549217,15370085813769523228,10546443563844463835
10907434497489157918,15371903299921961023,10546443564008452717
10907434497489158592,15371903464607113253,10546443563701611081
10907434497489158545,15371903454037463071,10546172455175292180
10907434497357207515,14582097882809785821,10546172455230192013
10907434497489158986,15371903528159203354,10546443563709361957
10907434497479716374,15367463098466226189,10546172455230192013
10907434497479710028,15367236847721832486,10546172455230192013
10907434497485513846,15370078289255260226,10546443563844463835
10907434497489160288,15371895402114637853,10546172455169049685
10907434497489161304,15371904073024458762,10546443564034462059
10907434497489161227,15371904059451695148,10546443563956918910
10907434497489161576,15371904132294172692,10691192243951595085
10907434497489162022,15371904244554715163,10907434497340532499
10907434497489162262,15371904309788725338,10546443564034462059
10907434497489162326,15371904322627493931,10907434497327254423
10907434497489162851,15371904447181545515,10546172455199698267
10907434497489165643,15371904834693287992,10691192243951595085
10907434497489166924,15371905132354658360,10546172455153828400
10907434497489167018,15371905159118508063,10546443563775712854
10907434497489167054,15371905169692348499,10546443563681488581
10907434497489167263,15371905213107589151,10691192243904305717
10907434497489168190,15371905341222608964,10546443563956918910
10907434497489168414,15371905396193153090,10546443563915128177
10907434497489168805,15371905480809041981,10545511425561500377
10907434497489165500,15371825076836032576,10546443563698927578
10907434497489169157,15371905555249549354,10546172455207840866
10907434497489169209,15371905569006870599,10546443563681488581
10907434497489169824,15371905712850526298,10907434497299877108
10907434497489170381,15371905835399700508,10546443563698927578
10907434497489171044,15371905920183357465,10907434497389305795
10907434497489078713,15371885534918008879,10545724654292152354
10907434497489171245,15371905973039976507,10691192243961122294
10907434497489171010,15371905920875417654,10546443563730865532
10907434497489171505,15371906040727654414,10546443563995102103
10907434497489171467,15371906026618019864,10545724654289986191
10907434497489075841,15371884898621120551,10545724654292152354
10907434497489171708,15371906081605345288,10546172455193154152
10907434497489171762,15371906086219075593,10546172455200344344
10907434497489171850,15371906109656846390,10546443563880911819
10907434497489171942,15371906129139388501,10546443563705658258
10907434497489172395,15371906231815950359,10691192243948578686
10907434497489173569,15371906459445022798,10546443564044524272
10907434497485569319,15370090118484385835,10546443563844463835
10907434497489172597,15371906258873405469,10546443563983353945
10907434497489175809,15371906945711661134,10546443563742851763
10907434497489175928,15371906973507309644,10546172455201909380
10907434497489177403,15371907327284273227,10546443563744153173
10907434497489177514,15371907355314806835,10546443563775712854
10907434497489159445,15371903649429114894,10907434497452706488
10907434497489158834,15371903514695491649,10907434497452706488
10907434497489177816,15371907379025207364,10545724654301537490
10907434497489178112,15371907489478004793,10546443563710239869
10907434497475297864,15365047754392916017,10546172455201793473
10907434497468256978,15361766744251228165,10546172455201793473
10907434497489180022,15371907781221212198,10546172455201909380
10907434497489181140,15371907964948500507,10691192243951595085
10907434497465119046,15359873352541982794,10546172455201793473
10907434497489181865,15371908137913208837,10907434497300916728
10907434497489182400,15371908268645474394,10545055918000388109
10907434497489183240,15371908460274831433,10546443563662379795
10907434497489180874,15371907917280239679,10546172455166703291
10907434497489183454,15371908510497431650,10546443563900893514
10907434497489183873,15371908612364488740,10546443563881341348
10907434497489183910,15371908622451793935,10546172455158689121
10907434497473165457,15364240003098005549,10546172455201793473
10907434497489185366,15371908878136561724,10546443563682526554
10907434497466688422,15361012562502144042,10546172455201793473
10907434497489185863,15371908998009769997,10546172455150439270
10907434497489186722,15371908820020285491,10546172455205507013
10907434497489186994,15371909264788475912,10545511425564120358
10907434497489187647,15371909411010306122,10546172455228133455
10907434497456213751,15356678404476817466,10546443564021755806
10907434497489189299,15371909768423727191,10546443563992941670
10907434497489189496,15371909817941676076,10907434497481219685
10907434497489189848,15371909896840732770,10546443563815343798
10907434497489190259,15370061612975181863,10546050787351429214
10907434497489190441,15371910021474476093,10546443563881341348
10907434497489190801,15371910117905719348,10907434497475655784
10907434497475247192,15365037663807660099,10546443563682468641
10907434497489190740,15371910099505303606,10546172455175291597
10907434497489190888,15371910138579439619,10546172455170828658
10907434497489191343,15368987720919601168,10546443563878928260
10907434497489191900,15371910335598485599,10546443563997999479
10907434497489191934,15371910344184221774,10546172455170828658
10907434497489191134,15371910192404942922,10545511425565025106
10907434497489192028,15371910356419006485,10546172455168538913
10907434497444649898,15351258619425382476,10546443563748909866
10907434497489192314,15371910415667744771,10546443563784038310
10907434497489192793,15371910504658296902,10546443563771288154
10907434497489192931,15371910543342362673,10546443563875510618
10907434497452682890,15355161608670208002,10546443563748909866
10907434497452683899,15355161752308342814,10546443563748909866
10907434497489192965,15371910539999502407,10907434497379700859
